0,1,2,3,4,5,6,7,8
0.23611115590804704,0.49074074074074076,0.7453703703703703,0.18676371132554276,0.4703493751098313,0.7387566046733829,0.15118377531971372,0.4251110983626597,0.7289472208742901
0.23636366996133681,0.4909090909090909,0.7454545454545455,0.1874593085942931,0.47092413934996785,0.738969307371861,0.15138010814989922,0.4263851653437783,0.7293711120527214
0.23660716805541734,0.49107142857142855,0.7455357142857143,0.18814696388507043,0.4714771569052441,0.7391741083180999,0.15157800232533566,0.42762856116838616,0.7297782234140322
0.23684212416186326,0.4912280701754386,0.7456140350877193,0.18882661933552664,0.4720096188429277,0.7393714399807839,0.15177735657213254,0.4288418801032704,0.7301695334482773
0.23706897969127014,0.49137931034482757,0.7456896551724138,0.18949822834486282,0.4725226338798979,0.7395617038220189,0.15197807659827964,0.4300257284708008,0.7305459461483588
0.23728814622374178,0.4915254237288136,0.7457627118644068,0.19016175482523884,0.47301723493545916,0.7397452730283656,0.15218007448552895,0.43118072181031214,0.7309082979116971
0.23750000797289098,0.49166666666666664,0.7458333333333333,0.19081717250797703,0.47349438513170605,0.7399224949580959,0.15238326814392208,0.4323074823046023,0.7312573637020119
0.23770492401245508,0.4918032786885246,0.7459016393442622,0.19146446429871647,0.47395498328565067,0.7400936933385048,0.1525875808215632,0.4334066364508987,0.7315938625592702
0.23790323029120272,0.49193548387096775,0.7459677419354839,0.19210362167647244,0.47439986893484976,0.7402591702425686,0.1527929406632196,0.4344788129574248,0.7319184625346655
0.23809524145880143,0.49206349206349204,0.746031746031746,0.19273464413223632,0.4748298269356398,0.7404192078703885,0.15299928031217053,0.435524640848248,0.732231785117756
0.2382812525226725,0.4921875,0.74609375,0.1933575386433313,0.4752455916704098,0.740574070157553,0.1532065365504412,0.43654474776045143,0.7325344092144237
0.23846154035354283,0.4923076923076923,0.7461538461538462,0.1939723191802307,0.47564785089767136,0.7407240042297345,0.15341464997317478,0.43753975841888093,0.7328268747269714
0.23863636505536692,0.49242424242424243,0.7462121212121212,0.19457900624297034,0.47603724927608915,0.7408692417204048,0.15362356469342264,0.4385102932748002,0.7331096857812809
0.2388059712135062,0.4925373134328358,0.7462686567164178,0.19517762642464515,0.47641439159113486,0.7410099999664734,0.15383322807409083,0.43945696729576106,0.7333833136404151
0.23897058903348345,0.49264705882352944,0.7463235294117647,0.19576821199979125,0.4767798457106578,0.741146483094843,0.15404359048417246,0.44038038889488057,0.7336481993392197
0.2391304353812507,0.49275362318840576,0.7463768115942029,0.19635080053571868,0.4771341452934314,0.7412788830113256,0.15425460507673944,0.44128115898852927,0.7339047560702913
0.2392857147346958,0.4928571428571428,0.7464285714285714,0.1969254345250895,0.4774777922726489,0.7414073803020049,0.15446622758646086,0.44215987017217706,0.7341533713480272
0.23943662005504598,0.49295774647887325,0.7464788732394366,0.19749216103823086,0.4778112591344064,0.7415321450559623,0.15467841614467495,0.44301710600483596,0.7343944089742985
0.23958333358588543,0.4930555555555555,0.7465277777777778,0.19805103139384236,0.47813499100941803,0.7416533376172548,0.15489113111026523,0.44385344039317826,0.7346282108265128
0.23972602758667436,0.4931506849315068,0.7465753424657534,0.19860210084690222,0.4784494075945635,0.7417711092731463,0.1551043349147881,0.4446694370670071,0.7348550984864199
0.23986486500692542,0.49324324324324326,0.7466216216216216,0.19914542829270335,0.47875490491935546,0.7418856028848098,0.15531799192047105,0.44546564913831665,0.7350753747259001
0.24000000010654543,0.49333333333333335,0.7466666666666667,0.1996810759860573,0.4790518569710318,0.7419969534660358,0.1555320682898518,0.44624261873670285,0.7352893248641255
0.2401315790272775,0.4934210526315789,0.7467105263157895,0.20020910927480082,0.4793406171907177,0.7421052887148795,0.15574653186596032,0.44700087671438066,0.7354972180088674
0.24025974031967207,0.4935064935064935,0.7467532467532467,0.200729596346818,0.4796215198519539,0.7422107295026547,0.15596135206206296,0.44774094241452644,0.7356993081933042
0.24038461542956424,0.4935897435897436,0.7467948717948718,0.2012426079898645,0.4798948813318421,0.7423133903242141,0.15617649976009113,0.4484633234971019,0.7358958354184358
0.24050632914763567,0.4936708860759494,0.7468354430379747,0.20174821736354015,0.48016100128411215,0.7424133797130463,0.1563919472169672,0.44916851581672834,0.7360870266101137
0.24062500002528373,0.49375,0.746875,0.2022464997828096,0.4804201637225543,0.7425108006243561,0.15660766797812067,0.44985700334756684,0.736273096498732
0.24074074075970353,0.49382716049382713,0.7469135802469136,0.20273753251251875,0.480672638022483,0.7426057507889735,0.15682363679756012,0.4505292581505271,0.7364542484287719
0.24085365855080748,0.49390243902439024,0.7469512195121951,0.20322139457239372,0.48091867984718933,0.7426983230406498,0.15703982956392806,0.45118574037847137,0.7366306751046381
0.24096385543235332,0.4939759036144578,0.7469879518072289,0.20369816655204553,0.4811585320057048,0.7427886056190492,0.15725622323202387,0.45182689831540357,0.736802559278562
0.2410714285794285,0.49404761904761907,0.7470238095238095,0.20416793043553577,0.4813924252476184,0.7428766824505155,0.15747279575932857,0.4524531684459404,0.7369700743857579
0.24117647059423525,0.49411764705882355,0.7470588235294118,0.20463076943508451,0.4816205790001674,0.7429626334084907,0.1576895260471113,0.453064975551645,0.7371333851314911
0.24127906977194183,0.4941860465116279,0.747093023255814,0.20508676783352792,0.48184320205234943,0.7430465345552898,0.1579063938857363,0.4536627328310761,0.7372926480342576
0.24137931034820256,0.4942528735632184,0.7471264367816092,0.20553601083515338,0.4820604931903751,0.7431284583667689,0.15812337990382502,0.45424684204065546,0.7374480119288571
0.24147727272980396,0.4943181818181818,0.7471590909090909,0.20597858442456018,0.4822726417883949,0.7432084739412811,0.15834046552096123,0.45481769365369346,0.7375996184327768
0.2415730337097636,0.4943820224719101,0.7471910112359551,0.20641457523321063,0.48247982835808245,0.7432866471941909,0.15855763290365368,0.45537566703513493,0.7377476023789713
0.24166666666809047,0.49444444444444446,0.7472222222222222,0.20684407041335254,0.4826822250603405,0.7433630410390953,0.15877486492429815,0.4559211306297928,0.7378920922178339
0.24175824175930963,0.4945054945054945,0.7472527472527473,0.20726715751900748,0.48287999618210886,0.7434377155568022,0.15899214512290374,0.45645444216203057,0.7380332103908896
